Id,Nom_festival,Type,Region,Ville,Geocode,Annee,Site_internet,Genre_musique,Spectacle_vivant,Cinema_audiovisuel,Art,Livre_litterature
FEST_33537_6835,Hestejada de Las Arts,Musique,Nouvelle-Aquitaine,Uzeste,"44.4334139021, -0.324575198234",1978,http://www.uzeste.org,Musiques actuelles,,,,
FEST_72364_6837,FestiLoir,Spectacle vivant,Pays de la Loire,Vaas,"47.6723014522, 0.315373744758",2003,www.pays-valleeduloir.fr,,"Cirque, Arts de la rue",,,
FEST_58303_6937,Rock en Plaine,Musique,Bourgogne-Franche-Comté,Varennes-Vauzelles,"47.0372879565, 3.14354311851",2010,www.rockenplaine.org,,,,,
FEST_68349_7066,Festi'Neuf,Spectacle vivant,Grand Est,Village-Neuf,"47.6099200713, 7.56836021504",2009,www.mairie-village-neuf.fr,,Arts de la rue,,,
FEST_37282_7235,Yzeures'n'Rock,Musique,Centre-Val de Loire,Yzeures-sur-Creuse,"46.7902872236, 0.876208149129",2006,yzeuresnrock.com,"Chanson ou variété française, Hip-hop, rap, slam, Métal, hard rock, Musiques du monde, Musiques électroniques, techno, Musiques traditionnelles, Pop, rock, RnB, Variétés internationales",,,,
FEST_30007_136,Festival l'Occitanie fait son cirque en Avignon,Spectacle vivant,Occitanie,Alès,"44.1250099126, 4.08828501262",2006,https://www.polecirqueverrerie.com/occitanie-fait-son-cirque-en-avignon/,,Arts du cirque,,,
FEST_24005_159,Redfest,Spectacle vivant,Nouvelle-Aquitaine,Alles-sur-Dordogne,"44.861392005, 0.874642007489",2013,http://www.centredecreation.com/accueil,,Cirque,,,
FEST_62037_295,Festival de la BD d'Anzin-Saint-Aubin,"Livre, littérature",Hauts-de-France,Anzin-Saint-Aubin,"50.3178758623, 2.74105063372",2015,http://www.imaginartois.fr,,,,,Bande dessinée
FEST_65059_568,Les Estivales du Tango,Spectacle vivant,Occitanie,Bagnères-De-Bigorre,"42.9758668859, 0.132640694318",2019,https://www.lepetitjournal.net/65-hautes-pyrenees/2021/06/12/estivales-de-tango/#gsc.tab=0,,Danse et concerts tango,,,
FEST_27056_751,Festival Côté Cour - Côté Jardin,Spectacle vivant,Normandie,Bernay,"49.0925877345, 0.58959175237",2006,https://www.bernay27.fr/pole-culture/le-piaf/programmation-du-piaf/#festival-cote-cour-cote-jardin,,Arts de la rue,,,
FEST_25056_774,Jours de danse,Spectacle vivant,Bourgogne-Franche-Comté,Besançon,"47.2553872249, 6.01948696494",2010,http://joursdedanse.compagnie-pernette.com/,,,,,
FEST_76100_843,Festival Archeo Jazz,Musique,Normandie,Blainville-Crevon,"49.504416715, 1.29186032794",1977,archeojazz.com,"Jazz, blues, Musiques du monde, Pop, rock",,,,
FEST_33063_913,Le Bruit des Corps,Spectacle vivant,Nouvelle-Aquitaine,Bordeaux,"44.8572445351, -0.57369678116",2017,http://www.lacleduquai.com/,,Danse,,,
FEST_83019_936,Fiesta - tango argentino,Musique,Provence-Alpes-Côte d'Azur,Bormes-Les-Mimosas,"43.1622722101, 6.34956987347",2015,www.bormeslesmimosas.com,Tango,,,,
FEST_2B043_1025,Les nuits du piano d'Erbalunga,Musique,Corse,Brando,"42.7792996993, 9.45029993821",2012,http://www.lesnuitsdupianoerbalunga.fr/,Musique classique,,,,
FEST_81060_1270,Nect'arts festival,Spectacle vivant,Occitanie,Carmaux,"44.0566667256, 2.16641418483",2018,www.facebook.com/nectartsFestival,,Arts de la rue,,,
FEST_89068_1389,Chablis Bouge ton cru,Musique,Bourgogne-Franche-Comté,Chablis,"47.8075995199, 3.79091424228",2014,www.chablis-bouge-son-cru.fr/,Chanson,,,,
FEST_29039_1778,Le  Chien Jaune,"Livre, littérature",Bretagne,Concarneau,"47.8966260003, -3.90716871821",1993,http://www.lechienjaune.fr,,,,,"Polar, Bande dessinée, comics, manga, jeunesse"
FEST_32107_1790,Exposition d’oeuvres in situ d'art contemporain,"Arts visuels, arts numériques",Occitanie,Condom,"43.9716968333, 0.374186827134",2010,https://actu.fr/occitanie/rodez_12202/in-situ-occitanie-quand-patrimoine-lart-contemporain-se-rencontrent_23672833.html,,,,"Peinture, Performance",
FEST_47074_1864,Festival international de journalisme,"Livre, littérature",Nouvelle-Aquitaine,Couthures-sur-Garonne,"44.5203730714, 0.068285349184",2016,festivalinternationaldejournalisme.com,,,,,
FEST_23070_1894,Parenthèse Musique,Musique,Nouvelle-Aquitaine,Crozant,"46.3822860468, 1.61270659121",2015,http://ocandoil.wix.com/oc-and-oil,Musiques actuelles,,,,
FEST_90033_1942,Nuits d’été de Milandre,Spectacle vivant,Bourgogne-Franche-Comté,Delle,"47.5085668053, 6.99653850498",2001,Www.nuitsdemilandre.com,,,,,
FEST_35093_2011,Festival Musiques Rive Gauche,Musique,Bretagne,Dinard,"48.6241805945, -2.0619828606",2015,www.musiquesrivegauche.com,"Chanson ou variété française, Musiques du monde, Musiques traditionnelles, Variétés internationales, Jazz, blues, Opéra, Musique classique",,,,
FEST_39235_2308,No Logo Festival,Musique,Bourgogne-Franche-Comté,Fraisans,"47.1244743587, 5.75661818843",2013,www.nologofestival.fr,"Musiques du monde, Reggae, dub",,,,
FEST_13040_2338,Salon littéraire - les écrivains en Provence,"Livre, littérature",Provence-Alpes-Côte d'Azur,Fuveau,"43.4594948454, 5.55305747206",1990,ecrivainsenprovence.fr,,,,,"Bande dessinée, comics, manga, fiction (roman, théâtre, etc.), Non-fiction (documentaire, autobiographie, essai, récit, etc.), Poésie, polar, science-fiction"
FEST_22062_2413,Jazz à Gomené,Musique,Bretagne,Gomené,"48.1798510762, -2.49181773591",2002,jazzagomene.fr,"Jazz, blues",,,,
FEST_38185_2464,Festival du film court en plein-air de Grenoble,"Cinéma, audiovisuel",Auvergne-Rhône-Alpes,Grenoble,"45.1821215167, 5.72133051752",1977,www.cinemathequedegrenoble.fr,,,Court métrage,,
FEST_23040_2720,Les Jardins-Jeudis de La Spouze,Spectacle vivant,Nouvelle-Aquitaine,La Celle-sous-Gouzon,"46.2188855114, 2.20927433054",2000,/,,Spectacle vivant pluridisciplinaire,,,
FEST_72154_2770,Useless fest,Musique,Pays de la Loire,La Flèche,"47.6893893794, -0.0646954849714",2015,https://www.facebook.com/uselessfest/,,,,,
FEST_32174_2904,Eco festival rock,Musique,Occitanie,Ladevèze-Riviere,"43.5507415882, 0.0840810625549",1998,https://rockgrave.fr/,,,,,
FEST_40147_3011,Les moments musicaux de Chalosse,Musique,Nouvelle-Aquitaine,Laurède,"43.7562133962, -0.789651425061",2003,http://www.festivalmusiquechalosse.com/,Musiques classiques et savantes,,,,
FEST_61275_6900,Festival de l’eau,Musique,Normandie,Le Merlerault,"48.7007870105, 0.280266472699",1996,Artsimprovisés,"Musique contemporaine, Musiques du monde, Musiques traditionnelles, Improvisés",,,,
FEST_83094_3155,Festivel dans les vignes,Spectacle vivant,Provence-Alpes-Côte d'Azur,Le Plan de la Tour,"43.3384388996, 6.54745751076",1996,contact@ccultures-leplandelatour.fr,,,,,
FEST_49200_3425,Festival d'Anjou,Spectacle vivant,Pays de la Loire,Longuenée-en-Anjou,"47.5607664036, -0.683468497352",1950,www.festivaldanjou.com,,Théâtre,,,
FEST_37139_3506,Festival de théâtre en Val de Luynes,Spectacle vivant,Centre-Val de Loire,Luynes,"47.4114770179, 0.542304378191",2004,www.theatre-valdeluynes.com,,Théâtre,,,
FEST_34157_3908,Festival de Thau,Musique,Occitanie,Mèze,"43.4292981138, 3.57774572973",1991,https://www.festivaldethau.com,Musiques actuelles,,,,
FEST_12145_3920,Millau jazz festival,Musique,Occitanie,Millau,"44.0976252203, 3.11705384129",1992,www.millaujazz.fr,,,,,
FEST_64393_3958,Les Partitions Bucoliques,Musique,Nouvelle-Aquitaine,Monein,"43.2911768338, -0.562421409058",2011,www.festival-partitionsbucoliques.fr,Musiques classiques et savantes,,,,
FEST_34172_4106,Les Boutographies,"Arts visuels, arts numériques",Occitanie,Montpellier,"43.6134409138, 3.86851657896",2001,www.boutographies.com,,,,,
FEST_93048_4144,VOX,"Livre, littérature",Île-de-France,Montreuil,"48.8633175054, 2.44816211857",01/01/2011 00:00,http://www.festivalvox.com/,,,,,
FEST_54395_4269,Nancyphonies,Musique,Grand Est,Nancy,"48.6901995499, 6.17588254434",1990,https://www.nancyphonies.com/,Musique classique,,,,
FEST_44109_4314,Paco Tyson,Musique,Pays de la Loire,Nantes,"47.2316356767, -1.54831008605",2017,www.pacotyson.fr,"Hip-hop, rap, slam, Musiques électroniques, techno",,,,
FEST_06004_4391,Fête du château,Musique,Provence-Alpes-Côte d'Azur,Nice,"43.587465146, 7.10635418256",1946,www.feteduchateau.com,Afrobeat ; chanson ; funk ; hip-hop / rap ; jazz ; metal ; musique brésilienne ; musique classique ; musiques électroniques ; musiques méditerranéennes ; pop ; rock ; slam / spoken word,,,,
FEST_72225_4504,Kikloche,Spectacle vivant,Pays de la Loire,Oisseau-le-Petit,"48.3488422257, 0.0741365485752",2006,http://kikloche.free.fr/,,Théâtre,,,
FEST_75110_4738,Jerk Off,Spectacle vivant,Île-de-France,Paris,"48.8567, 2.3508",2005,festivaljerkoff.com,,Danse,,,
FEST_75119_4864,Silhouette,"Cinéma, audiovisuel",Île-de-France,Paris,"48.8567, 2.3508",2002,www.association-silhouette.com/,,,Court métrage,,
FEST_61309_4945,Le champ des impossibles,"Arts visuels, arts numériques",Normandie,Perche-en-Nocé,"48.3808259058, 0.686799351677",2019,https://www.lechampdesimpossibles.com/expositions,,,,Photographie,
FEST_66136_4975,Festival Filaf,"Cinéma, audiovisuel",Occitanie,Perpignan,"42.6965954131, 2.89936953979",2010,www.filaf.com/,,,,,
FEST_66141_5020,Fest'in Pia,Musique,Occitanie,Pia,"42.7487012331, 2.91497381059",2016,http://www.leguidedesfestivals.com/2018-fest-in-pia-34090.html,,,,,
FEST_2A249_5227,Littoral - festival littéraire,"Livre, littérature",Corse,Propriano,"41.6504172843, 8.89378639473",2019,https://www.facebook.com/festivalittoral/,,,,,Poésie
FEST_81222_5299,Festival occitan Camins de Crabas,Spectacle vivant,Occitanie,Realmont,"43.7799765873, 2.19017910647",2001,http://www.leguidedesfestivals.com/index.php5?page=festival&festi=27551,,,,,
FEST_37196_5436,Festival de musique de Richelieu,Musique,Centre-Val de Loire,Richelieu,"47.0143945569, 0.315628916983",2007,http://festivalmusiquerichelieu.fr/,,,,,
FEST_76540_5531,Les Musicales de Normandie,Musique,Normandie,Rouen,"49.4413460103, 1.09256784278",2006,https://musicales-normandie.com/,"Musique classique, Musique contemporaine, Musiques traditionnelles",,,,
FEST_82155_5589,Samba al País,Musique,Occitanie,Saint-Antonin Noble Val,"44.156093011, 1.73640541242",2008,www.sambalpais.org,,,,,
FEST_05145_5939,L'écho des mots,"Livre, littérature",Provence-Alpes-Côte d'Azur,Saint-Jean-Saint-Nicolas,"44.6744954225, 6.23085847467",2006,www.festivalechodesmots.fr,,,,,Fiction
FEST_84110_5973,Soirées lyriques du Ventoux,Musique,Provence-Alpes-Côte d'Azur,Saint-Léger-du-Ventoux,"44.2059476763, 5.27072625011",2019,www.ventoux-opera.com,Musique classique,,,,
FEST_37230_6078,Les Courants,"Livre, littérature",Centre-Val de Loire,Saint-Ouen-les-Vignes,"47.4793924491, 1.00199980889",2008,Www.lescourants.com,,,,,"Bande dessinée, comics, manga"
FEST_11361_6083,Festival Rires et Patrimoine,Spectacle vivant,Occitanie,Saint-Papoul,"43.3374046005, 2.04475421603",2015,https://abbaye-saint-papoul.com/2021/07/annulation-du-festival-rires-et-patrimoine-le-15-aout-2021/,,Théâtre,,,
FEST_23238_6139,Festival international de Blues,Musique,Nouvelle-Aquitaine,Saint-Quentin-la-Chabanne,"45.8786461454, 2.14631978008",2016,http://stquentinlachabanne.wixsite.com/mairie,Musiques actuelles,,,,
FEST_83130_6383,Festival du château,Musique,Provence-Alpes-Côte d'Azur,Solliès-Pont,"43.1907611248, 6.06327697157",2006,www.festivalduchateau.com,Musiques actuelles/stand up,,,,
FEST_37261_6746,Le potager électronique,Musique,Centre-Val de Loire,Tours,"47.3986382281, 0.696526376417",2007,https://www.facebook.com/leshommes.verts.5,,,,,
FEST_84137_6851,Vaison danses,Spectacle vivant,Provence-Alpes-Côte d'Azur,Vaison-La-Romaine,"44.247701867, 5.06040782309",1996,vaison-danses.com,,Danse,,,
FEST_59608_6970,Les estivales,Spectacle vivant,Hauts-de-France,Vendegies-sur-Écaillon,"50.2600667641, 3.50791948811",2018,https://www.lesestivales-festival.com/,,,,,
FEST_32462_7038,Tempo latino,Musique,Occitanie,Vic-Fezensac,"43.762029942, 0.297842185088",1993,https://www.tempo-latino.com,,,,,
FEST_37271_7068,Oh la villaines !,Musique,Centre-Val de Loire,Villaines-les-Rochers,"47.2202766951, 0.496409535046",2015,http://ohlavillaines.com/,"Pop, rock",,,,
FEST_69266_7142,Les invites,Spectacle vivant,Auvergne-Rhône-Alpes,Villeurbanne,"45.7707704179, 4.88845817426",2002,https://invites.villeurbanne.fr/,,Arts de la rue,,,
FEST_35360_7166,Les Fanfarfelues,Musique,Bretagne,Vitré,"48.1140815063, -1.19370720718",2015,www.lesfanfarfelues.bzh,"Musiques du monde, Musiques traditionnelles, Hip-hop, rap, slam, Pop, rock, Jazz, blues, fanfares",,,,
FEST_86293_7187,Le Chant des Grôles,Musique,Nouvelle-Aquitaine,Vivonne,"46.412040698, 0.257005369348",2012,http://chant-des-groles.fr/,Musiques actuelles,,,,
FEST_13001_40,Festival d'Aix-en-provence,Musique,Provence-Alpes-Côte d'Azur,Aix-en-Provence,"43.5360708378, 5.39857444582",1948,festival-aix.com,"Musique classique, musiques du monde, opéra",,,,
FEST_37003_176,Estival d'Amboise,Musique,Centre-Val de Loire,Amboise,"47.3917237652, 1.00023994675",1983,https://www.ville-amboise.fr/58-603/fiche/festival-estival.htm // https://www.orgues-amboise.org/concerts,,,,,
FEST_74010_254,Annecy paysages,"Arts visuels, arts numériques",Auvergne-Rhône-Alpes,Annecy,"45.8906432566, 6.12551773598",2016,https://www.annecy-paysages.com/,,,,"Installation, Sculpture, Street art, paysagisme, design",
FEST_25056_772,Jazz et musique improvisée en Franche-Comté,Musique,Bourgogne-Franche-Comté,Besançon,"47.2553872249, 6.01948696494",1982,http://www.aspro-impro.fr/,"Jazz, blues et musiques improvisées",,,,
FEST_22008_871,Bobital - L'Armor à Sons,Musique,Bretagne,Bobital,"48.4144897659, -2.09704568121",2009,www.bobital-festival.fr,"Chanson ou variété française, Variétés internationales, Musiques électroniques, techno, Hip-hop, rap, slam, Pop, rock",,,,
FEST_29019_1049,Les Jeudis du Port,Musique,Bretagne,Brest,"48.4004997828, -4.5027907853",1989,https://www.brest.fr,,,,,
FEST_46045_1172,Africajarc,Spectacle vivant,Occitanie,Cajarc,"44.494117576, 1.83859373388",1999,www.africajarc.com,,,,,
FEST_62193_1176,Jam Etend’Art,"Arts visuels, arts numériques",Hauts-de-France,Calais,"50.9502072754, 1.87575566132",2016,https://www.facebook.com/calaisville/,,,,Street Art,
FEST_64160_1190,Ehz,Musique,Nouvelle-Aquitaine,Cambo-les-Bains,"43.3617393087, -1.38541817484",1996,http://www.ehz-festibala.eu/,Musiques actuelles,,,,
FEST_66044_1316,Courts circuit 66,"Cinéma, audiovisuel",Occitanie,Castelnou,"42.6193831125, 2.70904889838",2020,https://www.courtscircuit66.com/,,,Court métrage francais et international,,
FEST_41036_1470,Les rencontres musicales de Chaon,Musique,Centre-Val de Loire,Chaon,"47.6121257976, 2.162800504",2012,www.rencontresmusicalesdechaon.fr,,,,,
FEST_86074_1629,Festival international de musique de chambre,Musique,Nouvelle-Aquitaine,Chiré-en-Montreuil,"46.6259667314, 0.112053368688",2006,http://www.festivalenpoitou.com/,Musiques classiques et savantes,,,,
